ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,DSPSN_TOILET_AT,ADIT_DC,UPDT_DT,REGIST_DT
KCDCOPO22N000001012,관광지,축제,왜목마을해넘이해맞이축제,44,충청남도,44270,당진시,4427032025,교로리,4.42705E+11,충청남도 당진시 석문면 왜목길 26,충청남도 당진시 석문면 교로리 844-4 왜목하우스,"26 Waemok-gil, Seongmun-myeon, Dangjin-si, Chungcheongnam-do",4427032025,왜목하우스,4.48303E+24,041-350-3591,31700,,37.0444339,126.5261285,공공데이터,,,20230207,20230207
KCDCOPO22N000001013,관광지,축제,해나루황토감자축제,44,충청남도,44270,당진시,4427025336,부곡리,4.42703E+11,충청남도 당진시 송악읍 송악로 1024,충청남도 당진시 송악읍 부곡리 187-8,"1024 Songak-ro, Songak-eup, Dangjin-si, Chungcheongnam-do",4427025336,,4.48303E+24,041-355-6080,31723,,36.9585734,126.7697651,공공데이터,,,20230207,20230207
KCDCOPO22N000001014,관광지,축제,당진해나루황토고구마홍보 판촉행사,44,충청남도,44270,당진시,4427031029,진관리,4.42703E+11,충청남도 당진시 고대면 고대로 33,충청남도 당진시 고대면 진관리 349-20 게이트볼경기장,"33 Godae-ro, Godae-myeon, Dangjin-si, Chungcheongnam-do",4427031029,게이트볼경기장,4.48303E+24,041-350-4744,31793,,36.9224423,126.6015041,공공데이터,,,20230207,20230207
KCDCOPO22N000001015,관광지,축제,당진해나루농특산물한마당행사,44,충청남도,44270,당진시,4427038028,운정리,4.42705E+11,충청남도 당진시 신평면 삽교천3길 79,충청남도 당진시 신평면 운정리 197-3,"79 Sapgyocheon 3-gil, Sinpyeong-myeon, Dangjin-si, Chungcheongnam-do",4427038028,,4.48304E+24,041-350-4744,31744,,36.8906105,126.8244109,공공데이터,,,20230207,20230207
KCDCOPO22N000001016,관광지,축제,강경젓갈축제,44,충청남도,44230,논산시,4423025030,황산리,4.42303E+11,충청남도 논산시 강경읍 금백로 45,충청남도 논산시 강경읍 황산리 198,"45 Geumbaek-ro, Ganggyeong-eup, Nonsan-si, Chungcheongnam-do",4423025030,,4.42303E+24,041-746-5663,32930,,36.1575563,127.0098063,공공데이터,,,20230207,20230207
KCDCOPO22N000001017,관광지,축제,제28회 제주 성읍마을 전통민속재현축제,50,제주특별자치도,50130,서귀포시,5013032023,성읍리,5.01303E+11,제주특별자치도 서귀포시 표선면 성읍정의현로 30,제주특별자치도 서귀포시 표선면 성읍리 855-1,"30 Seongeupjeonguihyeon-ro, Pyoseon-myeon, Seogwipo-si, Jeju-do",5013032023,,5.01303E+24,064-760-4417,63624,,33.384904,126.8014971,공공데이터,,,20230207,20230207
KCDCOPO22N000001018,관광지,축제,제12회 혼인지축제,50,제주특별자치도,50130,서귀포시,5013025926,온평리,5.01305E+11,제주특별자치도 서귀포시 성산읍 온평애향로23번길 6,제주특별자치도 서귀포시 성산읍 온평리 840-1 온평리사무소,"6 Onpyeongaehyang-ro 23beon-gil, Seongsan-eup, Seogwipo-si, Jeju-do",5013025926,온평리사무소,5.01303E+24,064-760-4282,63633,,33.4081225,126.9001736,공공데이터,,,20230207,20230207
KCDCOPO22N000001019,관광지,축제,제20회 예래생태체험축제,50,제주특별자치도,50130,서귀포시,5013012100,,5.01303E+11,제주특별자치도 서귀포시 예래해안로 256(하예동),제주특별자치도 서귀포시 하예동 532-3 해녀탈의실,"256 Yeraehaean-ro, Seogwipo-si, Jeju-do",5013012100,해녀탈의실,5.01301E+24,064-760-4845,63538,,33.2365498,126.3887523,공공데이터,,,20230207,20230207
KCDCOPO22N000001020,관광지,축제,천만송이 국화축제,45,전라북도,45140,익산시,4514012300,,4.51403E+11,전라북도 익산시 하나로 322(어양동),전라북도 익산시 어양동 52 중앙체육공원,"322 Hana-ro, Iksan-si, Jeollabuk-do",4514012300,중앙체육공원,4.51401E+24,063-859-4977,54567,,35.9497295,126.9861274,공공데이터,,,20230207,20230207
KCDCOPO22N000001021,관광지,축제,제17회 시흥갯골축제,41,경기도,41390,시흥시,4139013000,,4.13903E+11,경기도 시흥시 동서로 287(장곡동),경기도 시흥시 장곡동 724-32 갯골생태공원,"287 Dongseo-ro, Siheung-si, Gyeonggi-do",4139013000,갯골생태공원,4.13901E+24,031-310-2916,14971,,37.389791,126.7812554,공공데이터,,,20230207,20230207
KCDCOPO22N000001022,관광지,축제,2022 시흥거북썸 축제,41,경기도,41390,시흥시,4139013200,,4.13905E+11,경기도 시흥시 거북섬둘레길 42(정왕동),경기도 시흥시 정왕동 2721 웨이브파크,"42 Geobukseomdulle-gil, Siheung-si, Gyeonggi-do",4139013200,웨이브파크,4.13901E+24,031-310-2906,15119,,37.324162,126.6806876,공공데이터,,,20230207,20230207
KCDCOPO22N000001023,관광지,축제,제15회 구리한강 유채꽃 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001024,관광지,축제,제15회 구리 코스모스 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001025,관광지,축제,제16회 구리한강 유채꽃 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001026,관광지,축제,제16회 구리 코스모스 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001027,관광지,축제,제17회 구리 유채꽃 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001028,관광지,축제,제17회 구리 코스모스 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001029,관광지,축제,제18회 구리 유채꽃 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001030,관광지,축제,제18회 구리 코스모스 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001031,관광지,축제,제19회 구리 유채꽃 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001032,관광지,축제,제19회 구리 코스모스 축제,41,경기도,41310,구리시,4131010700,,4.13105E+11,경기도 구리시 코스모스길14번길 249(토평동),경기도 구리시 토평동 810,"249 Cosmos-gil 14beon-gil, Guri-si, Gyeonggi-do",4131010700,,4.13101E+24,031-550-2065,11961,,37.574478,127.132863,공공데이터,,,20230207,20230207
KCDCOPO22N000001033,관광지,축제,평창송어축제,42,강원도,42760,평창군,4276036021,하진부리,4.27603E+11,강원도 평창군 진부면 경강로 3562,강원도 평창군 진부면 하진부리 325,"3562 Gyeonggang-ro, Jinbu-myeon, Pyeongchang-gun, Gangwon-do",4276036021,,4.27604E+24,033-336-4000,25332,,37.6332178,128.5570396,공공데이터,,,20230207,20230207
KCDCOPO22N000001034,관광지,축제,대관령눈꽃축제,42,강원도,42760,평창군,4276038024,횡계리,4.27604E+11,강원도 평창군 대관령면 사부랑길 224-2,강원도 평창군 대관령면 횡계리 550,"224-2 Saburang-gil, Daegwallyeong-myeon, Pyeongchang-gun, Gangwon-do",4276038024,,4.27604E+24,033-335-3995,25341,,37.7049336,128.7017723,공공데이터,,,20230207,20230207
KCDCOPO22N000001035,관광지,축제,오대산문화축전,42,강원도,42760,평창군,4276036027,동산리,4.27603E+11,강원도 평창군 진부면 오대산로 413-28,강원도 평창군 진부면 동산리 63-9 남대지장암,"413-28 Odaesan-ro, Jinbu-myeon, Pyeongchang-gun, Gangwon-do",4276036027,남대지장암,4.27604E+24,033-339-6800,25318,,37.7340401,128.5875956,공공데이터,,,20230207,20230207
KCDCOPO22N000001036,관광지,축제,2022 충청남도체육대회,44,충청남도,44180,보령시,4418036023,창동리,4.41803E+11,충청남도 보령시 남포면 보령남로 343,충청남도 보령시 남포면 창동리 342 대천종합경기장,"343 Boryeongnam-ro, Nampo-myeon, Boryeong-si, Chungcheongnam-do",4418036023,대천종합경기장,4.41804E+24,041-936-7330,33494,,36.314372,126.606393,공공데이터,,,20230207,20230207
KCDCOPO22N000001037,관광지,축제,금산인삼축제,44,충청남도,44710,금산군,4471025021,신대리,4.47103E+11,충청남도 금산군 금산읍 인삼광장로 30,충청남도 금산군 금산읍 신대리 392 금산인삼관,"30 Insamgwangjang-ro, Geumsan-eup, Geumsan-gun, Chungcheongnam-do",4471025021,금산인삼관,4.47103E+24,041-750-4144,32739,,36.1000256,127.5007304,공공데이터,,,20230207,20230207
KCDCOPO22N000001038,관광지,축제,금산삼계탕축제,44,충청남도,44710,금산군,4471025021,신대리,4.47103E+11,충청남도 금산군 금산읍 인삼광장로 30,충청남도 금산군 금산읍 신대리 392 금산인삼관,"30 Insamgwangjang-ro, Geumsan-eup, Geumsan-gun, Chungcheongnam-do",4471025021,금산인삼관,4.47103E+24,041-750-4147,32739,,36.1000256,127.5007304,공공데이터,,,20230207,20230207
KCDCOPO22N000001039,관광지,축제,2022 하영올레 걷기 축제,50,제주특별자치도,50130,서귀포시,5013010600,,5.01303E+11,제주특별자치도 서귀포시 중앙로 105(서홍동),제주특별자치도 서귀포시 서홍동 440-1 서귀포시청,"105 Jungang-ro, Seogwipo-si, Jeju-do",5013010600,서귀포시청,5.01301E+24,064-760-2655,63584,,33.254204,126.560218,공공데이터,,,20230207,20230207
KCDCOPO22N000001040,관광지,축제,제24회 서귀포유채꽃국제걷기대회,50,제주특별자치도,50130,서귀포시,5013010200,,5.01303E+11,제주특별자치도 서귀포시 월드컵로 33(법환동),제주특별자치도 서귀포시 법환동 914 제주월드컵경기장,"33 World cup-ro, Seogwipo-si, Jeju-do",5013010200,제주월드컵경기장,5.01301E+24,064-760-3320,63572,,33.246219,126.509275,공공데이터,,,20230207,20230207
KCDCOPO22N000001041,관광지,축제,2022 제주유채꽃축제,50,제주특별자치도,50130,서귀포시,5013032024,가시리,5.01303E+11,제주특별자치도 서귀포시 표선면 녹산로 381-15,제주특별자치도 서귀포시 표선면 가시리 3149-33 가시리조랑말체험공원,"381-15 Noksan-ro, Pyoseon-myeon, Seogwipo-si, Jeju-do",5013032024,가시리조랑말체험공원,5.01303E+24,064-760-3946,63622,,33.383096,126.736285,공공데이터,,,20230207,20230207
KCDCOPO22N000001042,관광지,축제,제26회 한라산 청정 고사리 축제,50,제주특별자치도,50130,서귀포시,5013025321,남원리,5.01303E+11,제주특별자치도 서귀포시 남원읍 태위로 695,제주특별자치도 서귀포시 남원읍 남원리 205-1 남원읍사무소,"695 Taewi-ro, Namwon-eup, Seogwipo-si, Jeju-do",5013025321,남원읍사무소,5.01303E+24,064-760-4181,63621,,33.279896,126.720677,공공데이터,,,20230207,20230207
KCDCOPO22N000001043,관광지,축제,제11회 서귀포 봄맞이축제,50,제주특별자치도,50130,서귀포시,5013010100,,5.01303E+11,제주특별자치도 서귀포시 이중섭로 27-3(서귀동),제주특별자치도 서귀포시 서귀동 532-1 이중섭전시관,"27-3 Ijungseop-ro, Seogwipo-si, Jeju-do",5013010100,이중섭전시관,5.01301E+24,064-733-2345,63595,,33.2458616,126.564874,공공데이터,,,20230207,20230207
KCDCOPO22N000001044,관광지,축제,제3회 서귀포 은갈치축제,50,제주특별자치도,50130,서귀포시,5013010100,,5.01305E+11,제주특별자치도 서귀포시 칠십리로72번길 18(서귀동),제주특별자치도 서귀포시 서귀동 758-1,"18 Chilsimni-ro 72beon-gil, Seogwipo-si, Jeju-do",5013010100,,5.01301E+24,064-733-3501,63596,,33.2399956,126.5664732,공공데이터,,,20230207,20230207
KCDCOPO22N000001045,관광지,축제,제7회 돈내코계곡 원앙축제,50,제주특별자치도,50130,서귀포시,5013010700,,5.01303E+11,제주특별자치도 서귀포시 돈내코로 114(상효동),제주특별자치도 서귀포시 상효동 1459 돈내코관리사무소,"114 Donnaeko-ro, Seogwipo-si, Jeju-do",5013010700,돈내코관리사무소,5.01301E+24,064-760-4651,63582,,33.3002386,126.5847715,공공데이터,,,20230207,20230207
KCDCOPO22N000001046,관광지,축제,제18회 쇠소깍축제,50,제주특별자치도,50130,서귀포시,5013010800,,5.01303E+11,제주특별자치도 서귀포시 쇠소깍로 151-7(하효동),제주특별자치도 서귀포시 하효동 999-3,"151-7 Soesokkak-ro, Seogwipo-si, Jeju-do",5013010800,,5.01301E+24,064-760-4623,63600,,33.2501666,126.620922,공공데이터,,,20230207,20230207
KCDCOPO22N000001047,관광지,축제,제28회 서귀포칠십리축제,50,제주특별자치도,50130,서귀포시,5013010100,,5.01303E+11,제주특별자치도 서귀포시 칠십리로 120-12(서귀동),제주특별자치도 서귀포시 서귀동 6,"120-12 Chilsimni-ro, Seogwipo-si, Jeju-do",5013010100,,5.01301E+24,064-760-3942,63596,,33.2414415,126.5668484,공공데이터,,,20230207,20230207
KCDCOPO22N000001048,관광지,축제,제30회 성산일출축제,50,제주특별자치도,50130,서귀포시,5013025921,성산리,5.01303E+11,제주특별자치도 서귀포시 성산읍 일출로 284-12,제주특별자치도 서귀포시 성산읍 성산리 114,"284-12 Ilchul-ro, Seongsan-eup, Seogwipo-si, Jeju-do",5013025921,,5.01303E+24,064-760-4281,63643,,33.4622338,126.9368007,공공데이터,,,20230207,20230207
KCDCOPO22N000001049,관광지,축제,제22회 최남단 방어축제,50,제주특별자치도,50130,서귀포시,5013025022,하모리,5.01303E+11,제주특별자치도 서귀포시 대정읍 최남단해안로 66,제주특별자치도 서귀포시 대정읍 하모리 770-28 서귀포해양경비안전서 모슬포출장소,"66 Choenamdanhaean-ro, Daejeong-eup, Seogwipo-si, Jeju-do",5013025022,서귀포해양경비안전서 모슬포출장소,5.01303E+24,064-794-8032,63513,,33.2144989,126.2520491,공공데이터,,,20230207,20230207
KCDCOPO22N000001050,관광지,축제,제29회 덕수리 전통민속 재현행사,50,제주특별자치도,50130,서귀포시,5013031026,덕수리,5.01303E+11,제주특별자치도 서귀포시 안덕면 일주서로 1836,제주특별자치도 서귀포시 안덕면 덕수리 산27,"1836 Iljuseo-ro, Andeok-myeon, Seogwipo-si, Jeju-do",5013031026,,5.01303E+24,064-760-4313,63527,,33.2541298,126.3222874,공공데이터,,,20230207,20230207
KCDCOPO22N000001051,관광지,축제,2022 중문 칠선녀축제,50,제주특별자치도,50130,서귀포시,5013011200,중문동,5.01303E+11,제주특별자치도 서귀포시 천제연로 132(중문동),제주특별자치도 서귀포시 중문동 2232 천제연폭포관리소,"132 Cheonjeyeon-ro, Seogwipo-si, Jeju-do",5013011200,천제연폭포관리소,5.01301E+24,064-760-4824,63546,,33.252662,126.418354,공공데이터,,,20230207,20230207
KCDCOPO22N000001052,관광지,축제,진주남강유등축제,48,경상남도,48170,진주시,4817010300,,4.81705E+11,경상남도 진주시 강남로291번길 10(강남동),경상남도 진주시 강남동 98 강남동주민센터,"10 Gangnam-ro 291beon-gil, Jinju-si, Gyeongsangnam-do",4817010300,강남동주민센터,4.81701E+24,055-755-9111,52707,,35.1872555,128.0855326,공공데이터,,,20230207,20230207
KCDCOPO22N000001053,관광지,축제,개천예술제,48,경상남도,48170,진주시,4817010400,,4.81703E+11,경상남도 진주시 강남로 215(칠암동),경상남도 진주시 칠암동 500-15 경남문화예술회관,"215 Gangnam-ro, Jinju-si, Gyeongsangnam-do",4817010400,경남문화예술회관,4.81701E+24,055-752-0111,52722,,35.1872754,128.0917424,공공데이터,,,20230207,20230207
KCDCOPO22N000001054,관광지,축제,코리아드라마페스티벌,48,경상남도,48170,진주시,4817010400,,4.81703E+11,경상남도 진주시 강남로 275(칠암동),경상남도 진주시 칠암동 496-2,"275 Gangnam-ro, Jinju-si, Gyeongsangnam-do",4817010400,,4.81701E+24,055-755-2363,52721,,35.1883949,128.0869247,공공데이터,,,20230207,20230207
